date;comment;avg;hit_rate_mean;r2_oos_mean;hit_rate_AAPL;hit_rate_AMZN;hit_rate_GOOG;hit_rate_GOOGL;hit_rate_MSFT;hit_rate_TSLA
2026-06-19 21:05:15;ffill;general_avg;0.4563492063492063;-0.1640718188823737;0.492063492063492;0.5079365079365079;0.4285714285714285;0.4206349206349206;0.4761904761904761;0.4126984126984127
2026-06-19 21:08:13;rolling 5;general_avg;0.4748677248677248;-0.1587453890769235;0.5317460317460317;0.4841269841269841;0.4126984126984127;0.4206349206349206;0.492063492063492;0.5079365079365079
2026-06-19 21:11:33;rolling 10;general_avg;0.4748677248677249;-0.2156156524566095;0.5238095238095238;0.4841269841269841;0.4365079365079365;0.4761904761904761;0.4682539682539682;0.4603174603174603
2026-06-19 21:18:39;rolling 20;general_avg;0.4682539682539682;-0.2328170801806426;0.5317460317460317;0.4841269841269841;0.4285714285714285;0.4444444444444444;0.4761904761904761;0.4444444444444444
2026-06-19 21:21:35;eewma 5 0.1;general_avg;0.4735449735449735;-0.1565607823910864;0.5238095238095238;0.4841269841269841;0.4126984126984127;0.4206349206349206;0.4682539682539682;0.5317460317460317
2026-06-19 21:23:57;ewma 5 0.3;general_avg;0.4722222222222221;-0.1443625216511916;0.5158730158730159;0.4841269841269841;0.4126984126984127;0.4365079365079365;0.4603174603174603;0.5238095238095238
2026-06-19 21:26:25;ewma 5 0.5;general_avg;0.4708994708994709;-0.1398672827575557;0.5079365079365079;0.492063492063492;0.4047619047619047;0.4285714285714285;0.492063492063492;0.5
2026-06-19 21:28:49;ewma 10 0.1;general_avg;0.4669312169312169;-0.1744734909054842;0.5;0.4841269841269841;0.4126984126984127;0.4523809523809524;0.4682539682539682;0.4841269841269841
2026-06-19 21:31:18;ewma 10 0.3;general_avg;0.4722222222222221;-0.1489891240455912;0.5238095238095238;0.4841269841269841;0.4126984126984127;0.4285714285714285;0.4682539682539682;0.5158730158730159
2026-06-19 21:33:38;ewma 10 0.5;general_avg;0.4708994708994709;-0.1413983121930893;0.5079365079365079;0.492063492063492;0.4047619047619047;0.4365079365079365;0.492063492063492;0.492063492063492
